JobId,IfdefJobId,SimExitCode,VarExitCode,DiffErrors,ErrOnlyInSim,ErrOnlyInVar,OkInBoth,SameErrors,TestOnlyInSim,TestOnlyInVar,VarTime,SimTime,TestDir,TestCfg,ProgramCfg,TimeDiff
598,26,0,0,0,0,0,236,2,0,0,334.71,342.2,cov1,c1.cfg,id2i_optionstruct_000.h,2.2129972965
599,26,0,0,0,0,0,236,2,0,0,336.84,342.54,cov1,c1.cfg,id2i_optionstruct_001.h,1.6780005299
600,26,0,0,0,0,0,236,2,0,0,346.16,352.14,cov1,c1.cfg,id2i_optionstruct_002.h,1.7127309179
601,26,0,0,0,0,0,236,2,0,0,344.23,348.64,cov1,c1.cfg,id2i_optionstruct_003.h,1.2729660687
602,26,0,0,0,0,0,236,2,0,0,327.77,332,cov1,c1.cfg,id2i_optionstruct_004.h,1.2822650318
603,26,0,0,0,0,0,236,2,0,0,334.82,341.24,cov1,c1.cfg,id2i_optionstruct_005.h,1.8992397125
604,26,0,0,0,0,0,236,2,0,0,303.5,300.62,cov1,c1.cfg,id2i_optionstruct_006.h,-0.9534529564
605,26,0,0,0,0,0,236,2,0,0,325.77,327.3,cov1,c1.cfg,id2i_optionstruct_007.h,0.4685562038
606,26,0,0,0,0,0,236,2,0,0,367.16,369.76,cov1,c1.cfg,id2i_optionstruct_008.h,0.7056396895
607,26,0,0,0,0,0,236,2,0,0,338.78,342.46,cov1,c1.cfg,id2i_optionstruct_009.h,1.0803828313
609,26,0,0,0,0,0,236,2,0,0,338.25,342.12,cov1,c1.cfg,id2i_optionstruct_011.h,1.137616297
612,26,0,0,0,0,0,236,2,0,0,345.91,343.2,cov1,c1.cfg,id2i_optionstruct_014.h,-0.7865217454
615,26,1,1,0,0,0,235,3,0,0,340.08,338.47,cov1,c1.cfg,id2i_optionstruct_017.h,-0.4745413013
617,26,0,0,0,0,0,236,2,0,0,332.98,336.62,cov1,c1.cfg,id2i_optionstruct_019.h,1.0872162485
618,26,0,0,0,0,0,236,2,0,0,325.24,331.78,cov1,c1.cfg,id2i_optionstruct_020.h,1.990806977
619,26,0,0,0,0,0,236,2,0,0,382.53,387.08,cov1,c1.cfg,id2i_optionstruct_021.h,1.1824170684
620,26,0,0,0,0,0,236,2,0,0,323.15,325.64,cov1,c1.cfg,id2i_optionstruct_022.h,0.7675827309
621,27,0,0,0,0,0,197,2,0,0,133.42,132.29,cov1,c2.cfg,id2i_optionstruct_000.h,-0.850551353
622,27,0,0,0,0,0,197,2,0,0,137.01,137.35,cov1,c2.cfg,id2i_optionstruct_001.h,0.2478495407
623,27,0,0,0,0,0,197,2,0,0,140.19,139.92,cov1,c2.cfg,id2i_optionstruct_002.h,-0.1927814073
624,27,0,0,0,0,0,197,2,0,0,145.91,140.92,cov1,c2.cfg,id2i_optionstruct_003.h,-3.4794128927
625,27,0,0,0,0,0,197,2,0,0,141.33,139.72,cov1,c2.cfg,id2i_optionstruct_004.h,-1.1457036115
626,27,0,0,0,0,0,197,2,0,0,134.24,133.62,cov1,c2.cfg,id2i_optionstruct_005.h,-0.4629283954
627,27,0,0,0,0,0,197,2,0,0,137.48,136.39,cov1,c2.cfg,id2i_optionstruct_006.h,-0.7959981013
628,27,0,0,0,0,0,197,2,0,0,132.12,131.96,cov1,c2.cfg,id2i_optionstruct_007.h,-0.1211754014
629,27,0,0,0,0,0,197,2,0,0,139.61,139.76,cov1,c2.cfg,id2i_optionstruct_008.h,0.1073844722
630,27,0,0,0,0,0,197,2,0,0,138.45,137.5,cov1,c2.cfg,id2i_optionstruct_009.h,-0.6885305309
632,27,0,0,0,0,0,197,2,0,0,134.22,132.59,cov1,c2.cfg,id2i_optionstruct_011.h,-1.2218432592
633,27,109,109,0,0,0,185,14,0,0,140.83,138.15,cov1,c2.cfg,id2i_optionstruct_012.h,-1.9212846799
634,27,1,1,0,0,0,197,2,0,0,140.57,138.96,cov1,c2.cfg,id2i_optionstruct_013.h,-1.1519336028
635,27,0,0,0,0,0,197,2,0,0,133.54,132.61,cov1,c2.cfg,id2i_optionstruct_014.h,-0.6988540297
637,27,5,5,0,0,0,194,3,0,0,135.52,136.32,cov1,c2.cfg,id2i_optionstruct_016.h,0.5885815185
638,27,8,8,0,0,0,196,3,0,0,132.38,132.32,cov1,c2.cfg,id2i_optionstruct_017.h,-0.0453343408
640,27,0,0,0,0,0,197,2,0,0,138.85,137.03,cov1,c2.cfg,id2i_optionstruct_019.h,-1.3194142381
641,27,0,0,0,0,0,197,2,0,0,140.97,140.99,cov1,c2.cfg,id2i_optionstruct_020.h,0.0141864094
642,27,0,0,0,0,0,197,2,0,0,148.29,146.4,cov1,c2.cfg,id2i_optionstruct_021.h,-1.2827038583
643,27,0,0,0,0,0,197,2,0,0,131.24,129.32,cov1,c2.cfg,id2i_optionstruct_022.h,-1.4737488486
851,37,0,0,0,0,0,214,2,0,0,284,285.25,cov1,cC.cfg,id2i_optionstruct_000.h,0.4391743522
852,37,0,0,0,0,0,214,2,0,0,290.83,294.47,cov1,cC.cfg,id2i_optionstruct_001.h,1.2438065949
853,37,0,0,0,0,0,214,2,0,0,323.44,325.89,cov1,cC.cfg,id2i_optionstruct_002.h,0.754623997
854,37,0,0,0,0,0,214,2,0,0,314.8,318.11,cov1,cC.cfg,id2i_optionstruct_003.h,1.0459623011
855,37,0,0,0,0,0,214,2,0,0,280.42,284.15,cov1,cC.cfg,id2i_optionstruct_004.h,1.3213596188
856,37,0,0,0,0,0,214,2,0,0,298.13,300.32,cov1,cC.cfg,id2i_optionstruct_005.h,0.7318907177
857,37,3,3,0,0,0,213,3,0,0,277.66,280.36,cov1,cC.cfg,id2i_optionstruct_006.h,0.9677072506
858,37,0,0,0,0,0,214,2,0,0,298.78,302.3,cov1,cC.cfg,id2i_optionstruct_007.h,1.1712251281
859,37,0,0,0,0,0,214,2,0,0,361.17,369.74,cov1,cC.cfg,id2i_optionstruct_008.h,2.3450219589
860,37,0,0,0,0,0,214,2,0,0,277.12,283.76,cov1,cC.cfg,id2i_optionstruct_009.h,2.3677078876
862,37,0,0,0,0,0,214,2,0,0,283.84,287.83,cov1,cC.cfg,id2i_optionstruct_011.h,1.3959102279
863,37,125,125,0,0,0,201,15,0,0,287.38,290.28,cov1,cC.cfg,id2i_optionstruct_012.h,1.0040508257
865,37,0,0,0,0,0,214,2,0,0,301.57,302.85,cov1,cC.cfg,id2i_optionstruct_014.h,0.4235465405
867,37,5,5,0,0,0,211,3,0,0,280.76,281.77,cov1,cC.cfg,id2i_optionstruct_016.h,0.3590919595
868,37,1,1,0,0,0,213,3,0,0,291.95,293.45,cov1,cC.cfg,id2i_optionstruct_017.h,0.5124701059
870,37,0,0,0,0,0,214,2,0,0,280.58,280.23,cov1,cC.cfg,id2i_optionstruct_019.h,-0.1248194576
871,37,0,0,0,0,0,214,2,0,0,295.09,296.24,cov1,cC.cfg,id2i_optionstruct_020.h,0.3889537145
872,37,0,0,0,0,0,214,2,0,0,330.16,335.38,cov1,cC.cfg,id2i_optionstruct_021.h,1.5686510202
873,37,0,0,0,0,0,214,2,0,0,301.62,303.85,cov1,cC.cfg,id2i_optionstruct_022.h,0.7366178341
966,42,0,0,0,0,0,214,2,0,0,318.93,318.66,cov1,dotlock.cfg,id2i_optionstruct_000.h,-0.0846939256
967,42,0,0,0,0,0,214,2,0,0,319.84,322.62,cov1,dotlock.cfg,id2i_optionstruct_001.h,0.8654235283
968,42,0,0,0,0,0,214,2,0,0,330.34,331.56,cov1,dotlock.cfg,id2i_optionstruct_002.h,0.3686357456
969,42,0,0,0,0,0,214,2,0,0,312.71,316.99,cov1,dotlock.cfg,id2i_optionstruct_003.h,1.3593774813
970,42,0,0,0,0,0,214,2,0,0,326.38,332.8,cov1,dotlock.cfg,id2i_optionstruct_004.h,1.9478746321
971,42,0,0,0,0,0,214,2,0,0,317.99,321.81,cov1,dotlock.cfg,id2i_optionstruct_005.h,1.1941231635
972,42,0,0,0,0,0,214,2,0,0,308.33,306.02,cov1,dotlock.cfg,id2i_optionstruct_006.h,-0.7520143241
973,42,0,0,0,0,0,214,2,0,0,323.26,320.55,cov1,dotlock.cfg,id2i_optionstruct_007.h,-0.8418632826
974,42,0,0,0,0,0,214,2,0,0,352.33,361.94,cov1,dotlock.cfg,id2i_optionstruct_008.h,2.6908591989
975,42,0,0,0,0,0,214,2,0,0,346.19,343.04,cov1,dotlock.cfg,id2i_optionstruct_009.h,-0.9140635202
977,42,0,0,0,0,0,214,2,0,0,325.32,326.62,cov1,dotlock.cfg,id2i_optionstruct_011.h,0.3988097064
980,42,0,0,0,0,0,214,2,0,0,309.3,309.95,cov1,dotlock.cfg,id2i_optionstruct_014.h,0.2099313686
982,42,5,5,0,0,0,211,3,0,0,322.22,317.25,cov1,dotlock.cfg,id2i_optionstruct_016.h,-1.5544122476
983,42,1,1,0,0,0,213,3,0,0,324.99,322.61,cov1,dotlock.cfg,id2i_optionstruct_017.h,-0.7350216183
985,42,0,0,0,0,0,214,2,0,0,308.19,305.82,cov1,dotlock.cfg,id2i_optionstruct_019.h,-0.7719743978
986,42,0,0,0,0,0,214,2,0,0,306.48,307.14,cov1,dotlock.cfg,id2i_optionstruct_020.h,0.2151168476
987,42,0,0,0,0,0,214,2,0,0,362.74,366.94,cov1,dotlock.cfg,id2i_optionstruct_021.h,1.1511895625
988,42,0,0,0,0,0,214,2,0,0,320.98,315.06,cov1,dotlock.cfg,id2i_optionstruct_022.h,-1.8615181435
989,43,0,0,0,0,0,214,2,0,0,327.46,323.58,cov1,eintr1.cfg,id2i_optionstruct_000.h,-1.1919390514
990,43,0,0,0,0,0,214,2,0,0,338.1,339.13,cov1,eintr1.cfg,id2i_optionstruct_001.h,0.3041802637
991,43,0,0,0,0,0,214,2,0,0,335.44,337.72,cov1,eintr1.cfg,id2i_optionstruct_002.h,0.6774021035
992,43,0,0,0,0,0,214,2,0,0,319.18,322.72,cov1,eintr1.cfg,id2i_optionstruct_003.h,1.1029755414
993,43,0,0,0,0,0,214,2,0,0,306.58,307.17,cov1,eintr1.cfg,id2i_optionstruct_004.h,0.1922606925
994,43,0,0,0,0,0,214,2,0,0,318.43,321.59,cov1,eintr1.cfg,id2i_optionstruct_005.h,0.9874691416
995,43,0,0,0,0,0,214,2,0,0,300.64,305.79,cov1,eintr1.cfg,id2i_optionstruct_006.h,1.6984647857
996,43,0,0,0,0,0,214,2,0,0,322.09,327.31,cov1,eintr1.cfg,id2i_optionstruct_007.h,1.6076378195
997,43,0,0,0,0,0,214,2,0,0,335.5,340.47,cov1,eintr1.cfg,id2i_optionstruct_008.h,1.4704794591
998,43,0,0,0,0,0,214,2,0,0,315.13,312.73,cov1,eintr1.cfg,id2i_optionstruct_009.h,-0.7645016405
1000,43,0,0,0,0,0,214,2,0,0,330.61,336.84,cov1,eintr1.cfg,id2i_optionstruct_011.h,1.8668065024
1001,43,125,125,0,0,0,201,15,0,0,308.26,313.56,cov1,eintr1.cfg,id2i_optionstruct_012.h,1.7046733781
1003,43,0,0,0,0,0,214,2,0,0,335,333.4,cov1,eintr1.cfg,id2i_optionstruct_014.h,-0.4787552364
1005,43,5,5,0,0,0,211,3,0,0,327.21,324.72,cov1,eintr1.cfg,id2i_optionstruct_016.h,-0.7638856932
1006,43,1,1,0,0,0,213,3,0,0,299.21,303.06,cov1,eintr1.cfg,id2i_optionstruct_017.h,1.2784963555
1008,43,0,0,0,0,0,214,2,0,0,314.91,318.2,cov1,eintr1.cfg,id2i_optionstruct_019.h,1.0393138633
1009,43,0,0,0,0,0,214,2,0,0,302.27,302.88,cov1,eintr1.cfg,id2i_optionstruct_020.h,0.2016029084
1010,43,0,0,0,0,0,214,2,0,0,373.95,391.81,cov1,eintr1.cfg,id2i_optionstruct_021.h,4.6646468868
1011,43,0,0,0,0,0,214,2,0,0,301.21,304.52,cov1,eintr1.cfg,id2i_optionstruct_022.h,1.0928961749
1012,44,0,0,0,0,0,214,2,0,0,322.09,320.79,cov1,excl.cfg,id2i_optionstruct_000.h,-0.4044300647
1013,44,0,0,0,0,0,214,2,0,0,287.87,292.57,cov1,excl.cfg,id2i_optionstruct_001.h,1.6194610985
1014,44,0,0,0,0,0,214,2,0,0,337.63,338.37,cov1,excl.cfg,id2i_optionstruct_002.h,0.2189349112
1015,44,0,0,0,0,0,214,2,0,0,315.44,315.38,cov1,excl.cfg,id2i_optionstruct_003.h,-0.0190228591
1016,44,0,0,0,0,0,214,2,0,0,337.93,333.86,cov1,excl.cfg,id2i_optionstruct_004.h,-1.2116881764
1017,44,0,0,0,0,0,214,2,0,0,323.79,329.55,cov1,excl.cfg,id2i_optionstruct_005.h,1.7632473138
1018,44,0,0,0,0,0,214,2,0,0,300.9,303.14,cov1,excl.cfg,id2i_optionstruct_006.h,0.7416727369
1019,44,0,0,0,0,0,214,2,0,0,314.55,315.29,cov1,excl.cfg,id2i_optionstruct_007.h,0.2349803125
1020,44,0,0,0,0,0,214,2,0,0,334.49,336.79,cov1,excl.cfg,id2i_optionstruct_008.h,0.6852580145
1021,44,0,0,0,0,0,214,2,0,0,295.65,302.84,cov1,excl.cfg,id2i_optionstruct_009.h,2.4027134956
1023,44,0,0,0,0,0,214,2,0,0,355.49,359.17,cov1,excl.cfg,id2i_optionstruct_011.h,1.0298603532
1024,44,125,125,0,0,0,201,15,0,0,310.57,311.57,cov1,excl.cfg,id2i_optionstruct_012.h,0.3214710515
1026,44,0,0,0,0,0,214,2,0,0,331.65,331.92,cov1,excl.cfg,id2i_optionstruct_014.h,0.0813780008
1028,44,5,5,0,0,0,211,3,0,0,307,306.54,cov1,excl.cfg,id2i_optionstruct_016.h,-0.1499494735
1029,44,1,1,0,0,0,213,3,0,0,300.25,300.14,cov1,excl.cfg,id2i_optionstruct_017.h,-0.0366428488
1031,44,0,0,0,0,0,214,2,0,0,331.54,328.41,cov1,excl.cfg,id2i_optionstruct_019.h,-0.9485567088
1032,44,0,0,0,0,0,214,2,0,0,325.7,325.79,cov1,excl.cfg,id2i_optionstruct_020.h,0.0276289736
1033,44,0,0,0,0,0,214,2,0,0,363.32,361.37,cov1,excl.cfg,id2i_optionstruct_021.h,-0.5381611448
1034,44,0,0,0,0,0,214,2,0,0,299.37,301.38,cov1,excl.cfg,id2i_optionstruct_022.h,0.6691635456
1035,45,0,0,0,0,0,213,2,0,0,303.08,306.52,cov1,mmap2.cfg,id2i_optionstruct_000.h,1.1286089239
1036,45,0,0,0,0,0,213,2,0,0,294.92,296.99,cov1,mmap2.cfg,id2i_optionstruct_001.h,0.6994306567
1037,45,0,0,0,0,0,213,2,0,0,315.14,312.43,cov1,mmap2.cfg,id2i_optionstruct_002.h,-0.8636486766
1038,45,0,0,0,0,0,213,2,0,0,362.66,365.58,cov1,mmap2.cfg,id2i_optionstruct_003.h,0.8019334285
1039,45,0,0,0,0,0,213,2,0,0,301.87,305.12,cov1,mmap2.cfg,id2i_optionstruct_004.h,1.0708578395
1040,45,0,0,0,0,0,213,2,0,0,328.23,329.92,cov1,mmap2.cfg,id2i_optionstruct_005.h,0.5135607384
1041,45,0,0,0,0,0,213,2,0,0,300.13,302.67,cov1,mmap2.cfg,id2i_optionstruct_006.h,0.8427339084
1042,45,0,0,0,0,0,213,2,0,0,328.41,331.8,cov1,mmap2.cfg,id2i_optionstruct_007.h,1.0269459717
1043,45,0,0,0,0,0,213,2,0,0,362.74,363.33,cov1,mmap2.cfg,id2i_optionstruct_008.h,0.1625187654
1044,45,0,0,0,0,0,213,2,0,0,294.28,295.4,cov1,mmap2.cfg,id2i_optionstruct_009.h,0.3798670465
1046,45,0,0,0,0,0,213,2,0,0,296.44,291.7,cov1,mmap2.cfg,id2i_optionstruct_011.h,-1.6118611215
1047,45,125,125,0,0,0,200,15,0,0,325.52,323.98,cov1,mmap2.cfg,id2i_optionstruct_012.h,-0.4742109315
1049,45,0,0,0,0,0,213,2,0,0,305.31,308.19,cov1,mmap2.cfg,id2i_optionstruct_014.h,0.9388753056
1051,45,5,5,0,0,0,210,3,0,0,304.65,304.98,cov1,mmap2.cfg,id2i_optionstruct_016.h,0.1082623887
1052,45,1,1,0,0,0,212,3,0,0,287.91,289.08,cov1,mmap2.cfg,id2i_optionstruct_017.h,0.4055529559
1054,45,0,0,0,0,0,213,2,0,0,329.39,331.06,cov1,mmap2.cfg,id2i_optionstruct_019.h,0.5057157998
1055,45,0,0,0,0,0,213,2,0,0,300.22,303.31,cov1,mmap2.cfg,id2i_optionstruct_020.h,1.0239756102
1056,45,0,0,0,0,0,213,2,0,0,404.22,400.17,cov1,mmap2.cfg,id2i_optionstruct_021.h,-1.0069742289
1057,45,0,0,0,0,0,213,2,0,0,329.86,327.83,cov1,mmap2.cfg,id2i_optionstruct_022.h,-0.6173121075
1058,46,0,0,0,0,0,214,2,0,0,332.06,328.68,cov1,nolock.cfg,id2i_optionstruct_000.h,-1.0230953174
1059,46,0,0,0,0,0,214,2,0,0,320.48,324.86,cov1,nolock.cfg,id2i_optionstruct_001.h,1.3574239936
1060,46,0,0,0,0,0,214,2,0,0,298.77,298.41,cov1,nolock.cfg,id2i_optionstruct_002.h,-0.1205666633
1061,46,0,0,0,0,0,214,2,0,0,296.93,297.94,cov1,nolock.cfg,id2i_optionstruct_003.h,0.3395699901
1062,46,0,0,0,0,0,214,2,0,0,318.17,319.13,cov1,nolock.cfg,id2i_optionstruct_004.h,0.301270987
1063,46,0,0,0,0,0,214,2,0,0,305.57,305.23,cov1,nolock.cfg,id2i_optionstruct_005.h,-0.1113294041
1064,46,0,0,0,0,0,214,2,0,0,306.11,309.13,cov1,nolock.cfg,id2i_optionstruct_006.h,0.9817307067
1065,46,0,0,0,0,0,214,2,0,0,297.53,300.03,cov1,nolock.cfg,id2i_optionstruct_007.h,0.83673606
1066,46,0,0,0,0,0,214,2,0,0,370.21,375.26,cov1,nolock.cfg,id2i_optionstruct_008.h,1.3548499604
1067,46,0,0,0,0,0,214,2,0,0,328.21,334.48,cov1,nolock.cfg,id2i_optionstruct_009.h,1.8922874949
1069,46,0,0,0,0,0,214,2,0,0,354.13,357.16,cov1,nolock.cfg,id2i_optionstruct_011.h,0.8519731755
1072,46,0,0,0,0,0,214,2,0,0,291.5,290.88,cov1,nolock.cfg,id2i_optionstruct_014.h,-0.2129193997
1074,46,5,5,0,0,0,211,3,0,0,288.47,291.89,cov1,nolock.cfg,id2i_optionstruct_016.h,1.1785788132
1075,46,1,1,0,0,0,213,3,0,0,312.21,310.63,cov1,nolock.cfg,id2i_optionstruct_017.h,-0.5073534134
1077,46,0,0,0,0,0,214,2,0,0,318.91,318.92,cov1,nolock.cfg,id2i_optionstruct_019.h,0.0031356318
1078,46,0,0,0,0,0,214,2,0,0,313.76,322.44,cov1,nolock.cfg,id2i_optionstruct_020.h,2.7287016661
1079,46,0,0,0,0,0,214,2,0,0,358.99,355.8,cov1,nolock.cfg,id2i_optionstruct_021.h,-0.8925698457
1080,46,0,0,0,0,0,214,2,0,0,306.83,306.34,cov1,nolock.cfg,id2i_optionstruct_022.h,-0.1598251708
1104,48,0,0,0,0,0,209,2,0,0,288.4,292.19,cov1,plock.cfg,id2i_optionstruct_000.h,1.3055684734
1105,48,0,0,0,0,0,209,2,0,0,267.16,268.95,cov1,plock.cfg,id2i_optionstruct_001.h,0.6677734047
1106,48,0,0,0,0,0,209,2,0,0,300.71,301.15,cov1,plock.cfg,id2i_optionstruct_002.h,0.1462134051
1107,48,0,0,0,0,0,209,2,0,0,263.58,270.09,cov1,plock.cfg,id2i_optionstruct_003.h,2.4397099331
1108,48,0,0,0,0,0,209,2,0,0,261.57,264.18,cov1,plock.cfg,id2i_optionstruct_004.h,0.9928673324
1109,48,0,0,0,0,0,209,2,0,0,293.72,294.65,cov1,plock.cfg,id2i_optionstruct_005.h,0.3161276068
1110,48,0,0,0,0,0,209,2,0,0,283.61,284.58,cov1,plock.cfg,id2i_optionstruct_006.h,0.3414350833
1111,48,0,0,0,0,0,209,2,0,0,288.97,290.98,cov1,plock.cfg,id2i_optionstruct_007.h,0.6931632037
1112,48,0,0,0,0,0,209,2,0,0,367.63,367.53,cov1,plock.cfg,id2i_optionstruct_008.h,-0.0272049622
1113,48,0,0,0,0,0,209,2,0,0,279.13,287.82,cov1,plock.cfg,id2i_optionstruct_009.h,3.0655260605
1115,48,0,0,0,0,0,209,2,0,0,274.15,272.51,cov1,plock.cfg,id2i_optionstruct_011.h,-0.6000073172
1118,48,0,0,0,0,0,209,2,0,0,276.82,278.39,cov1,plock.cfg,id2i_optionstruct_014.h,0.5655517732
1120,48,5,5,0,0,0,206,3,0,0,270.02,267.72,cov1,plock.cfg,id2i_optionstruct_016.h,-0.8554319932
1121,48,1,1,0,0,0,208,3,0,0,278.72,279.49,cov1,plock.cfg,id2i_optionstruct_017.h,0.2758818366
1123,48,0,0,0,0,0,209,2,0,0,263.15,264.96,cov1,plock.cfg,id2i_optionstruct_019.h,0.6854632558
1124,48,0,0,0,0,0,209,2,0,0,261.91,265.45,cov1,plock.cfg,id2i_optionstruct_020.h,1.3425364078
1125,48,0,0,0,0,0,209,2,0,0,333.8,338.03,cov1,plock.cfg,id2i_optionstruct_021.h,1.259247131
1126,48,0,0,0,0,0,209,2,0,0,295.43,296.12,cov1,plock.cfg,id2i_optionstruct_022.h,0.2332854366
1127,49,0,0,0,0,0,231,2,0,0,304.39,304.89,cov1,wal1.cfg,id2i_optionstruct_000.h,0.1641281513
1128,49,0,0,0,0,0,231,2,0,0,297.77,301.15,cov1,wal1.cfg,id2i_optionstruct_001.h,1.1286983236
1129,49,0,0,0,0,0,231,2,0,0,285.06,283.74,cov1,wal1.cfg,id2i_optionstruct_002.h,-0.4641350211
1130,49,0,0,0,0,0,231,2,0,0,296.47,296.05,cov1,wal1.cfg,id2i_optionstruct_003.h,-0.1417673665
1131,49,0,0,0,0,0,231,2,0,0,337.21,333.85,cov1,wal1.cfg,id2i_optionstruct_004.h,-1.0014007689
1132,49,0,0,0,0,0,231,2,0,0,285.98,287.18,cov1,wal1.cfg,id2i_optionstruct_005.h,0.4187312443
1133,49,0,0,0,0,0,231,2,0,0,278.15,279.29,cov1,wal1.cfg,id2i_optionstruct_006.h,0.4090126292
1134,49,0,0,0,0,0,231,2,0,0,272.73,276.26,cov1,wal1.cfg,id2i_optionstruct_007.h,1.2859979235
1135,49,0,0,0,0,0,231,2,0,0,301.96,304.11,cov1,wal1.cfg,id2i_optionstruct_008.h,0.7094890029
1136,49,0,0,0,0,0,231,2,0,0,302.41,305.78,cov1,wal1.cfg,id2i_optionstruct_009.h,1.1082063171
1138,49,0,0,0,0,0,231,2,0,0,315.18,314.01,cov1,wal1.cfg,id2i_optionstruct_011.h,-0.3719067372
1141,49,0,0,0,0,0,231,2,0,0,284.87,287.13,cov1,wal1.cfg,id2i_optionstruct_014.h,0.7902097902
1144,49,1,1,0,0,0,230,3,0,0,295.15,298.7,cov1,wal1.cfg,id2i_optionstruct_017.h,1.1955881115
1146,49,0,0,0,0,0,231,2,0,0,279.81,283.5,cov1,wal1.cfg,id2i_optionstruct_019.h,1.3101134367
1147,49,0,0,0,0,0,231,2,0,0,288.59,292.72,cov1,wal1.cfg,id2i_optionstruct_020.h,1.4209285923
1148,49,0,0,0,0,0,231,2,0,0,333.24,339.64,cov1,wal1.cfg,id2i_optionstruct_021.h,1.9022708358
1149,49,0,0,0,0,0,231,2,0,0,286.3,287.46,cov1,wal1.cfg,id2i_optionstruct_022.h,0.404350251
1173,51,0,0,0,0,0,234,0,0,0,380.96,381.28,cov1_partition_1,c1.cfg,id2i_optionstruct_000.h,0.0839630563
1174,51,0,0,0,0,0,234,0,0,0,441.7,440.26,cov1_partition_1,c1.cfg,id2i_optionstruct_001.h,-0.3265454216
1175,51,0,0,0,0,0,234,0,0,0,358.61,360.57,cov1_partition_1,c1.cfg,id2i_optionstruct_002.h,0.5450652132
1176,51,0,0,0,0,0,234,0,0,0,356.83,362.65,cov1_partition_1,c1.cfg,id2i_optionstruct_003.h,1.6178351031
1177,51,0,0,0,0,0,234,0,0,0,377.45,379.56,cov1_partition_1,c1.cfg,id2i_optionstruct_004.h,0.5574563084
1178,51,0,0,0,0,0,234,0,0,0,405.44,407.87,cov1_partition_1,c1.cfg,id2i_optionstruct_005.h,0.5975581267
1179,51,0,0,0,0,0,234,0,0,0,396.82,401.53,cov1_partition_1,c1.cfg,id2i_optionstruct_006.h,1.1799336131
1180,51,0,0,0,0,0,234,0,0,0,420.63,424.79,cov1_partition_1,c1.cfg,id2i_optionstruct_007.h,0.9841262331
1181,51,0,0,0,0,0,234,0,0,0,404.43,406.75,cov1_partition_1,c1.cfg,id2i_optionstruct_008.h,0.5720062132
1182,51,0,0,0,0,0,234,0,0,0,382.69,376.19,cov1_partition_1,c1.cfg,id2i_optionstruct_009.h,-1.7130508117
